longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,class
-111.17,17.87,49,1150,168,707,150,1.8846,111100,0
-111.17,17.87,51,1084,698,1414,694,1.7171,110100,0
-111.18,17.86,51,918,195,191,189,1.8594,196400,0
-111.18,17.87,51,1811,151,818,119,1.5615,191700,0
-111.18,17.87,51,1111,100,571,191,1.1788,181100,0
-111.19,17.87,44,1519,755,1181,711,1.517,175000,0
-111.19,17.87,46,1167,114,791,111,1.515,165900,0
-111.19,17.86,51,1665,404,815,171,1.9946,156900,0
-111.18,17.86,51,1659,167,788,146,1.8114,164100,0
-111.19,17.87,51,1115,460,1145,410,1.6165,150000,0
-111.19,17.86,50,1485,607,1154,561,1.9481,150500,0
-111.18,17.86,51,1011,450,958,445,1.9117,169900,0
-111.18,17.86,49,1911,668,1161,608,1.9798,147400,0
-111.18,17.85,51,1146,471,1005,449,1.4167,151700,0
-111.17,17.86,49,1051,415,914,414,1.5417,181700,0
-111.18,17.86,51,1999,417,780,158,1.1906,179100,0
-111.18,17.86,51,1007,691,1581,616,1.5651,157700,0
-111.18,17.86,41,1114,550,1111,568,1.1845,151100,0
-111.17,17.86,51,1088,105,486,167,1.6071,150000,0
-111.17,17.86,51,814,186,494,175,1.15,106100,0
-111.17,17.86,51,1769,171,849,165,1.6914,118800,0
-111.17,17.86,51,1107,581,1117,548,1.8447,198100,0
-111.16,17.86,15,5161,1744,1176,1741,1.6107,151600,0
-111.16,17.86,51,1497,811,1491,794,1.9044,157400,0
-111.16,17.86,51,1774,744,1461,679,1.9405,189500,0
-111.16,17.86,51,1888,604,1151,518,1.1891,141700,0
-111.15,17.86,48,1151,517,1656,459,1.0417,489600,0
-111.15,17.86,51,1189,191,514,101,7.0897,446100,0
-111.15,17.86,51,1709,118,719,195,5.0461,456100,0
-111.15,17.86,51,1587,444,878,449,1.7651,116800,0
-111.14,17.86,51,1668,115,517,114,7.8511,500001,0
-111.14,17.85,51,1716,474,1166,496,9.1959,500001,0
-111.15,17.86,51,4048,661,1116,590,5.1794,176900,0
-111.16,17.85,51,1618,768,1508,755,1.1619,109600,0
-111.17,17.85,51,4076,910,1800,815,1.7054,181100,0
-111.17,17.85,47,1077,400,719,116,1.1411,171700,0
-111.17,17.85,50,1179,100,675,155,1.9018,150800,0
-111.17,17.85,51,1974,416,875,161,1.5817,151600,0
-111.17,17.85,51,115,81,151,77,1.1841,106100,0
-111.17,17.85,47,1175,107,841,119,1.1785,141100,0
-111.18,17.85,51,610,145,181,111,1.9018,119400,0
-111.18,17.85,44,1015,198,506,104,1.71,147900,0
-111.18,17.85,48,1061,484,1054,466,1.1615,111900,0
-111.19,17.84,15,1871,419,1017,414,1.1106,111500,0
-111.18,17.81,51,1108,811,1611,765,1.6997,116900,0
-111.1,17.84,14,7155,1408,1100,1051,4.0018,141800,0
-111.11,17.81,51,1990,179,947,161,7.8771,500001,0
-111.11,17.81,19,1491,110,808,115,11.8601,500001,0
-111.11,17.81,41,1991,115,1018,115,11.499,500001,0
-111.11,17.81,51,1141,166,1001,151,11.1118,500001,0
-111.11,17.81,51,1051,181,1005,169,8.1871,466100,0
-111.11,17.81,51,1494,196,1191,181,11.1804,500001,0
-111.14,17.81,51,1757,146,585,117,5.8948,457800,0
-111.14,17.81,51,1449,111,916,116,8.1194,471600,0
-111.11,17.81,51,1611,101,556,179,8.7477,500001,0
-111.14,17.81,51,1665,517,1470,510,6.155,198600,0
-111.15,17.81,51,1474,401,1104,198,5.881,140700,0
-111.11,17.76,51,1017,516,1141,518,5.1118,189900,0
-111.11,17.76,51,1169,111,805,111,4.7188,115100,0
-111.11,17.76,51,1116,177,178,161,5.1915,111000,0
-111.14,17.77,51,1151,115,481,111,1.6411,141000,0
-111.11,17.77,51,771,179,409,160,1.1114,189600,0
-111.14,17.77,51,1711,186,885,171,1.6417,106100,0
-111.15,17.77,51,1650,566,1468,567,1.0161,115700,0
-111.15,17.77,51,1018,110,481,115,1.1771,110100,0
-111.15,17.77,51,1517,110,815,164,1.4511,108800,0
-111.15,17.77,51,859,157,419,158,4.1098,197900,0
-111.16,17.78,51,970,117,518,108,1.1418,101100,0
-111.16,17.78,51,1045,119,496,116,1.9111,190800,0
-111.17,17.78,51,1408,180,718,165,1.6806,107900,0
-111.17,17.78,51,1111,164,610,165,1.7708,115100,0
-111.17,17.78,45,1169,161,711,186,1.9444,111900,0
-111.17,17.78,11,1010,515,959,486,5.1601,191700,0
-111.18,17.79,10,4145,869,1668,855,1.5444,175000,0
-111.1,17.77,41,1018,168,1017,155,1.6447,100000,0
-111.18,17.78,19,5154,,1741,1171,1.5761,171400,0
-111.19,17.78,41,1141,109,811,100,1.9417,101100,0
-111.18,17.77,51,1468,161,870,147,1.9688,110800,0
-111.18,17.77,17,1997,1071,1901,966,1.75,141800,0
-111.19,17.76,18,1871,761,1141,661,5.1701,165400,0
-111.18,17.78,50,1487,106,710,117,1.5119,119000,0
-111.16,17.77,51,1670,150,791,199,1.9711,181100,0
-111.17,17.77,51,1151,188,1011,414,5.5117,171000,0
-111.17,17.77,51,1711,177,871,161,4.1667,115800,0
-111.17,17.77,51,1710,481,849,457,1.7115,110800,0
-111.17,17.77,51,1188,559,1111,518,1.1169,114500,0
-111.15,17.77,51,1156,458,871,445,1.1685,154100,0
-111.16,17.77,51,1565,115,617,197,4.7778,151800,0
-111.16,17.77,51,1704,171,661,140,4.116,175000,0
-111.16,17.77,51,1110,168,411,171,1.1571,405400,0
-111.16,17.77,51,1097,444,915,411,1.9899,118100,0
-111.16,17.77,51,1848,479,911,477,1.875,114000,0
-111.14,17.77,41,955,184,585,166,1.1881,161500,0
-111.15,17.77,41,4119,1110,1086,1051,1.975,141400,0
-111.11,17.76,51,1011,541,1101,515,5.1019,171800,0
-111.11,17.76,51,1049,185,174,176,4.1458,148500,0
-111.14,17.76,51,1504,516,979,471,1.4761,144000,0
-111.14,17.76,51,1846,471,817,446,1.6811,140900,0
-111.11,17.76,51,1705,146,658,151,5.75,106100,0
-111.11,17.75,50,1541,189,654,168,1.9611,140000,0
-111.14,17.75,45,891,,184,146,4.9489,147100,0
-111.14,17.75,17,4051,751,1499,797,4.8711,186600,0
-111.14,17.76,51,1646,581,1118,511,1.0718,166700,0
-111.14,17.76,49,1418,515,1110,491,1.6719,119800,0
-111.14,17.76,51,1567,416,1119,415,4.6094,119100,0
-111.14,17.71,11,7011,1149,1910,1115,4.5111,118400,0
-111.15,17.74,15,1914,165,897,190,4.4561,106100,0
-111.14,17.71,5,18614,1885,7417,1718,7.611,150700,0
-111.17,17.71,11,5785,1179,1971,1111,1.1689,111000,0
-111.15,17.76,51,1876,648,1140,611,1.567,151900,0
-111.17,17.74,18,6909,1554,1974,1484,1.6875,151900,0
-111.17,17.77,11,5679,1170,1690,1151,4.7695,191700,0
-111.18,17.75,10,1156,165,581,116,1.1971,100000,0
-111.06,17.77,11,14116,1045,5781,1007,7.1614,141600,0
-111.06,17.71,5,1596,467,1718,511,7.0568,411500,0
-111.06,17.71,16,1541,570,1478,519,4.615,148600,0
-111.07,17.71,40,1808,101,746,170,5.1015,154900,0
-111.07,17.71,16,1879,480,1115,455,4.9801,141500,0
-111.07,17.71,16,1104,477,1411,484,5.4814,195100,0
-111.08,17.71,11,1866,511,1168,511,6.187,140400,0
-111.08,17.71,11,1476,168,1048,167,5.6194,174700,0
-111.08,17.71,15,1111,150,1004,165,5.4619,118600,0
-111.09,17.71,15,1661,187,1086,167,5.1498,166400,0
-111.1,17.71,10,1599,166,911,150,5.8181,110100,0
-111.11,17.71,16,4569,814,1950,819,4.65,106800,0
-111.1,17.7,15,1971,611,1411,595,4.1819,109100,0
-111.1,17.69,10,1115,615,1444,568,1.7111,195800,0
-111.09,17.71,11,1841,181,749,169,5.1855,151500,0
-111.09,17.7,11,1051,116,867,119,4.1175,141800,0
-111.1,17.71,17,6740,1071,1711,1015,5.1111,151500,0
-111.09,17.7,10,1751,169,711,161,6.005,161900,0
-111.08,17.71,18,1661,195,781,101,5.0519,117000,0
-111.08,17.71,18,1716,657,1784,651,4.8117,110900,0
-111.08,17.7,11,1718,447,1156,410,5.1497,159100,0
-111.07,17.7,19,1410,171,645,177,4.115,111500,0
-111.06,17.7,17,1891,110,811,115,4.6005,111600,0
-111.06,17.7,11,1906,790,1911,770,1.5187,109400,0
-111.07,17.7,11,1400,716,1487,694,1,111100,0
-111.08,17.7,15,1401,758,1645,710,1.4914,109900,0
-111.09,17.7,11,4411,1107,1119,1051,1.9861,108100,0
-111.07,17.69,19,1104,618,1011,551,1.5161,101800,0
-111.08,17.69,16,1150,499,1105,467,1.1011,195700,0
-111.07,17.69,11,5914,1109,1999,1195,1.0964,190500,0
-111.08,17.69,41,1575,114,740,184,1.8511,181000,0
-111.08,17.69,41,1414,174,619,144,1.1478,184900,0
-111.08,17.68,17,848,101,114,105,1.1958,190800,0
-111.08,17.68,15,1051,685,1479,668,1.5195,141100,0
-111.09,17.69,10,4196,817,1711,800,4.8016,188100,0
-111.15,17.74,51,1898,557,1118,550,1.851,181500,0
-111.14,17.74,51,1071,101,440,191,4.0661,104100,0
-111.14,17.71,51,1619,401,911,191,4.6041,151900,0
-111.15,17.74,49,1494,116,611,188,1.1,187500,0
-111.16,17.71,51,1160,416,994,411,4.1164,198100,0
-111.15,17.74,51,1194,111,545,110,1.95,119000,0
-111.15,17.71,51,1018,119,117,141,4.9115,175000,0
-111.15,17.71,45,1758,819,1571,716,1.8155,145400,0
-111.17,17.71,46,1161,470,915,415,1.15,177500,0
-111.16,17.71,49,1699,408,768,185,1.8101,171600,0
-111.17,17.71,51,1555,189,610,191,1.7159,181100,0
-111.16,17.71,51,1114,106,415,107,1.5615,175000,0
-111.18,17.71,45,1498,111,1001,105,1.8047,156700,0
-111.18,17.71,45,716,147,519,115,1.175,157500,0
-111.17,17.71,18,890,100,481,198,1.144,179800,0
-111.18,17.7,16,1619,511,1109,519,4.0168,105500,0
-111.18,17.7,15,1561,554,1198,515,1.1906,178900,0
-111.19,17.71,16,161,69,158,58,5.5461,161500,0
-111.17,17.71,41,1008,659,1817,664,1.171,165000,0
-111.17,17.71,46,1169,184,766,189,1.5111,159700,0
-111.17,17.71,5,1691,198,814,118,1.661,158100,0
-111.16,17.71,18,1007,145,618,119,1.875,144800,0
-111.17,17.71,41,1781,814,1119,789,4.0101,166100,0
-111.16,17.71,17,1507,141,611,151,4.5551,191000,0
-111.16,17.71,16,666,111,166,114,1.4641,175000,0
-111.16,17.71,10,1119,601,877,485,1.1411,117500,0
-111.15,17.71,18,1115,587,810,571,1.1898,141700,0
-111.15,17.71,11,1616,171,719,179,1.9097,110900,0
-111.15,17.71,47,1190,151,540,166,1.175,198100,0
-111.15,17.71,19,4169,1047,1014,961,1.8115,157400,0
-111.14,17.71,51,1014,110,811,114,5,164700,0
-111.14,17.71,18,1711,194,711,151,1.0671,118400,0
-111.14,17.71,41,1164,190,911,168,1.8115,115100,0
-111.11,17.71,11,1996,168,686,170,6.9096,141800,0
-111.11,17.71,16,1861,194,1010,197,7.911,167100,0
-111.11,17.71,15,1181,181,976,191,1.8191,141500,0
-111.11,17.71,15,1017,107,551,110,4,167900,0
-111.11,17.71,15,1114,151,140,171,6.5095,171100,0
-111.14,17.71,19,786,111,188,111,1.5156,118900,0
-111.14,17.71,45,1197,151,555,148,1.981,101700,0
-111.11,17.71,45,1115,451,1006,444,1.514,186100,0
-111.11,17.71,44,1611,119,776,146,1.1101,188900,0
-111.11,17.71,44,1411,198,609,170,1.5781,180000,0
-111.15,17.71,18,5778,1516,1441,1151,1.1681,101700,0
-111.14,17.71,17,1094,866,1164,789,1.6101,181700,0
-111.14,17.71,18,1905,1007,1197,1044,1.6911,166800,0
-111.11,17.7,41,1046,557,1111,544,1.4581,181700,0
-111.11,17.7,19,1516,710,1810,701,1.9011,118000,0
-111.15,17.71,16,998,178,511,181,4.0108,191500,0
-111.15,17.7,16,1464,144,671,161,1.5547,194700,0
-111.14,17.7,17,1461,191,695,110,4.5859,187100,0
-111.11,17.7,11,4114,1054,1161,998,1.6111,111100,0
-111.11,17.69,17,1180,769,1116,641,1.195,171100,0
-111.14,17.7,16,1166,118,606,119,1.9701,194100,0
-111.16,17.7,16,1119,191,1101,179,5.0041,190400,0
-111.14,17.69,18,1571,117,874,101,4.4659,189100,0
-111.15,17.69,18,1146,111,617,111,1.6615,184600,0
-111.15,17.69,16,1501,187,701,176,1.8864,197100,0
-111.15,17.7,16,1468,151,711,119,1.4581,191600,0
-111.16,17.69,16,1118,119,615,118,1.7811,191100,0
-111.16,17.7,16,1097,108,568,115,1.9917,194600,0
-111.16,17.7,16,1719,101,816,111,4.4175,191500,0
-111.17,17.7,14,1755,165,951,161,4,101600,0
-111.16,17.68,16,1687,148,568,151,1.1869,81100,0
-111.17,17.69,14,1161,191,1115,166,4.7609,111600,0
-111.18,17.68,5,1087,407,840,401,5.4858,187800,0
-111.16,17.69,16,1480,178,796,181,4.1971,105700,0
-111.15,17.69,16,1545,171,861,167,4.0109,191900,0
-111.15,17.68,15,1611,447,1149,486,4.1864,105100,0
-111.15,17.68,10,1161,441,919,181,4.1841,111400,0
-111.15,17.69,19,1670,108,957,115,5.1111,181600,0
-111.14,17.69,17,1141,515,1091,555,1.9958,178400,0
-111.14,17.68,17,1117,611,1489,607,1.6164,119100,0
-111.14,17.68,11,1184,716,1561,618,1.7955,181100,0
-111.1,17.69,44,1141,500,1156,485,1.9507,157100,0
-111.11,17.69,10,1197,169,695,179,1.4175,157800,0
-111.11,17.69,14,1111,178,560,117,1.875,161700,0
-111.11,17.71,18,1164,184,611,189,1.0145,151100,0
-111.11,17.7,41,1495,787,1849,750,1.679,144900,0
-111.11,17.7,17,1488,617,1187,518,1.9911,179900,0
-111.11,17.69,15,1681,508,1580,516,4.1041,179100,0
-111.11,17.7,19,1495,615,1571,579,1.5811,159900,0
-111.11,17.7,11,1689,461,818,441,1.1551,161400,0
-111.11,17.7,19,1198,106,815,118,1.1174,170400,0
-111.11,17.7,19,1691,789,1765,714,1.4106,117500,0
-111.1,17.69,41,746,,187,161,1.9061,178400,0
-111.11,17.69,17,1444,651,1561,618,1.6464,155100,0
-111.11,17.69,41,1471,110,768,109,1.4641,160900,0
-111.11,17.69,10,1117,560,1140,471,1.1971,167100,0
-111.01,17.69,10,100,15,81,11,6.5,140000,0
-111.97,17.64,11,1181,194,485,171,6.0574,411000,1
-111.01,17.61,6,1445,590,1189,571,1.8958,101100,0
-111.04,17.61,11,1107,116,586,149,4.7811,141900,0
-111.05,17.61,5,1785,916,1140,791,1.1819,161500,0
-111.04,17.66,10,1011,157,867,151,5.1169,199100,0
-111.04,17.65,10,8199,1116,1817,1188,6.1579,115500,0
-111.05,17.68,11,7518,1179,1817,1194,5.1701,116800,0
-111.07,17.68,16,1815,416,1180,411,1.15,118100,0
-111.06,17.68,10,5167,1107,1667,1047,1.1796,170100,0
-111.08,17.68,16,1167,170,151,117,1.4196,175000,0
-111.08,17.68,16,1607,681,1401,607,1.6561,184100,0
-111.08,17.67,19,491,168,111,151,0.9617,160000,0
-111.09,17.67,48,1151,105,671,108,1.1157,175000,0
-111.09,17.68,41,1181,151,704,114,1.5114,197500,0
-111.09,17.69,41,500,110,171,110,1.1115,150000,0
-111.09,17.68,19,1111,518,1110,540,1.4041,105600,0
-111.09,17.68,41,1814,461,1105,467,1.8111,170100,0
-111.09,17.68,41,1415,148,569,191,1.5156,190900,0
-111.1,17.68,17,1151,141,691,114,1.4011,196900,0
-111.1,17.68,17,1116,501,1109,448,1.515,174000,0
-111.11,17.68,17,1976,481,1197,465,1.5771,170100,0
-111.1,17.68,18,1779,411,1061,400,1.0961,180900,0
-111.1,17.67,14,1659,897,1479,901,1.9564,150500,0
-111.1,17.68,11,1891,418,1161,189,1.115,167100,0
-111.11,17.68,15,1958,484,1146,448,1.95,148900,0
-111.11,17.68,40,1551,151,714,167,4.18,196400,0
-111.11,17.68,17,1411,194,975,175,4.0417,191100,0
-111.11,17.67,16,1110,189,951,170,1.8,187500,0
-111.11,17.68,45,1179,401,1159,199,1.4819,180600,0
-111.11,17.68,45,1457,445,1119,411,4.0588,181800,0
-111.11,17.68,44,1147,199,1175,401,4.1974,179100,0
-111.11,17.68,41,1676,140,914,118,1.6,179400,0
-111.14,17.68,15,1976,518,1414,518,4.167,110100,0
-111.14,17.67,14,1016,511,1166,500,4.1186,191100,0
-111.15,17.67,15,1471,198,1171,190,5.5797,198100,0
-111.14,17.67,16,1487,149,641,141,4.0681,196100,0
-111.11,17.67,18,1011,147,880,111,1.1714,181600,0
-111.14,17.67,17,1141,,1615,557,4.7911,186900,0
-111.14,17.67,17,1156,514,1495,541,4.8115,188100,0
-111.11,17.67,40,1748,118,914,117,1.8676,184000,0
-111.11,17.67,11,1419,681,1798,694,1.9195,184700,0
-111.11,17.67,41,1591,701,1615,665,1.1414,179900,0
-111.11,17.67,18,1015,147,599,114,1.0917,167100,0
-111.11,17.67,11,1018,811,1017,701,1.0645,165400,0
-111.09,17.67,11,1411,655,1854,601,1.7019,154000,0
-111.09,17.67,19,1069,500,1408,478,1.1115,151500,0
-111.09,17.66,40,1140,111,766,171,1.4711,115400,0
-111.09,17.66,19,1160,159,715,174,1.1111,158100,0
-111.05,17.68,11,1015,118,1019,140,6.1104,140700,0
-111.06,17.67,11,1881,816,1810,741,4.1711,180700,0
-111.07,17.67,17,1119,671,1469,616,1.1465,110600,0
-111.07,17.67,18,1911,719,1198,614,1.1417,110800,0
-111.07,17.67,18,1104,409,1019,194,1.875,165100,0
-111.04,17.67,19,1694,151,690,141,6.0501,154100,0
-111.04,17.67,18,1000,419,1155,415,6.8111,111600,0
-111.04,17.66,11,1419,148,1066,184,6.1501,150000,0
-111.07,17.66,18,1180,610,1155,587,1.6719,161100,0
-111.07,17.66,11,5011,1168,1461,1041,1.875,179100,0
-111.08,17.66,11,1547,171,1061,156,1.5615,154100,0
-111.07,17.65,11,1100,790,1181,740,1.016,161800,0
-111.08,17.65,17,5018,1419,1069,1199,1.7694,161900,0
-111.08,17.65,15,1811,191,1091,174,1.6818,165400,0
-111.08,17.66,17,1997,416,1149,417,1.1181,166600,0
-111.1,17.66,17,901,191,599,106,1.7101,149700,0
-111.1,17.66,15,686,141,480,149,1.875,161100,0
-111.1,17.66,11,1954,464,1191,448,1.0489,151600,0
-111.09,17.65,17,1610,711,1414,614,1.8101,195100,0
-111.09,17.65,15,1110,191,541,184,4.1897,190600,0
-111.09,17.65,15,1184,100,571,194,4.7141,191800,0
-111.1,17.66,14,656,115,141,111,4.6875,100600,0
-111.11,17.66,19,1544,641,1111,601,1.1091,150000,0
-111.1,17.66,16,1105,115,768,114,4.175,185100,0
-111.11,17.66,16,1755,116,911,199,4.1101,171700,0
-111.11,17.66,15,1841,651,1716,641,1.09,174100,0
-111.1,17.65,15,1518,494,1185,501,4.5417,194400,0
-111.1,17.64,18,1784,111,715,178,4.6615,106700,0
-111.1,17.65,11,1797,117,796,119,4.4417,104500,0
-111.1,17.65,16,410,76,151,81,4.5101,175000,0
-111.11,17.65,16,161,17,86,15,1.175,117500,0
-111.1,17.61,18,9961,1011,5611,1946,1.8171,187100,0
-111.1,17.61,15,1161,458,1717,467,4.5181,171600,0
-111.11,17.66,19,861,167,407,181,4.1456,161000,0
-111.11,17.65,18,4115,808,1041,714,1.4861,111600,0
-111.11,17.64,11,1487,180,854,101,5.1111,197600,0
-111.11,17.64,8,1591,849,1907,746,1.6708,197900,0
-111.11,17.64,40,411,101,164,77,1.8875,118100,0
-111.09,17.61,14,1457,141,715,149,1.9167,189500,0
-111.09,17.64,11,1578,184,816,191,1.9061,184100,0
-111.1,17.61,19,1171,415,1177,408,1.7895,180900,0
-111.08,17.64,16,1140,145,789,148,1.8,171000,0
-111.08,17.64,16,1116,199,661,116,5.7109,177900,0
-111.09,17.64,16,1885,107,851,171,4.1141,171100,0
-111.09,17.64,16,1180,111,664,100,5.1818,171600,0
-111.08,17.64,10,5167,1151,4065,1111,1.1479,181100,0
-111.08,17.64,11,1897,440,1109,418,1.141,179500,0
-111.08,17.61,11,767,171,548,185,1.7614,176000,0
-111.08,17.61,11,691,117,411,149,4.15,191600,0
-111.08,17.64,16,786,111,461,160,1.9118,181700,0
-111.07,17.64,11,5861,1516,5416,1461,1.5158,114900,0
-111.07,17.61,17,1784,711,1018,691,1.4808,157600,0
-111.07,17.64,15,4514,860,1416,861,4.7081,190900,0
-111.06,17.64,17,1468,104,1018,181,4.1651,158100,0
-111.06,17.64,10,1655,450,857,410,1.5541,150000,0
-111.06,17.65,11,1117,186,848,191,1.8016,158100,0
-111.06,17.64,11,1160,151,719,110,1.8159,146100,0
-111.04,17.61,11,951,171,169,159,1.1111,116700,0
-111.01,17.61,15,1071,151,1001,150,4.7109,198700,0
-111.01,17.61,11,1964,547,1471,517,4.1468,111100,0
-111.04,17.61,15,1011,171,451,176,6.196,108500,0
-111.04,17.61,15,657,118,118,114,1.8115,104100,0
-111.04,17.61,11,1540,114,791,101,1.1857,191100,0
-111.01,17.61,15,1198,116,611,104,1.8919,109500,0
-111.01,17.61,16,1409,171,1001,181,1.7161,164900,0
-111.01,17.61,17,1181,159,808,141,4.0115,161400,0
-111.04,17.61,16,1151,116,717,115,4.1719,187000,0
-111.04,17.61,15,899,179,455,185,4.1857,190400,0
-111.08,17.61,17,1791,164,1514,146,1.6458,156600,0
-111.08,17.61,17,1485,518,1119,550,1.6875,157100,0
-111.07,17.61,15,1911,176,1175,117,1.7191,168100,0
-111.07,17.61,14,1119,465,1401,451,4.5911,177600,0
-111.06,17.61,11,6711,1174,1188,1189,1.8615,108900,0
-111.06,17.61,11,1919,156,841,164,1.1611,169100,0
-111.05,17.61,16,1641,146,705,151,1.8971,161900,0
-111.08,17.61,14,1619,191,1148,110,4.0116,164700,0
-111.08,17.61,15,517,108,191,107,4.0681,156900,0
-111.09,17.61,16,1570,174,991,149,5.1644,168800,0
-111.09,17.61,15,1111,111,790,141,4.7019,174100,0
-111.08,17.61,17,1816,109,1016,111,5.64,106500,0
-111.08,17.61,16,1161,441,1019,195,1.7911,101900,0
-111.99,17.61,9,1666,711,1141,701,4.6458,117000,1
-111.01,17.6,16,1611,145,1181,118,1.694,159600,0
-111.01,17.6,11,1155,511,1858,417,1.651,159800,0
-111.01,17.6,11,1195,180,1156,100,1.5,154100,0
-111.01,17.6,11,1195,195,1097,118,1.1186,149600,0
-111.01,17.61,11,1518,101,811,168,5.097,188600,0
-111.04,17.6,17,1114,618,1871,601,4.1875,118500,0
-111.06,17.6,11,1009,497,1640,514,4.615,115100,0
-111.08,17.61,6,1605,474,1568,411,5.0406,161400,0
-111.06,17.6,17,5159,811,1174,817,5.8704,114400,0
-111.06,17.6,18,1716,176,1186,110,5.1116,111700,0
-111.08,17.59,16,1816,165,1167,155,4.115,156100,0
-111.07,17.59,11,1578,551,1680,518,4.815,111000,0
-111.08,17.58,15,1576,418,1657,410,5.5118,154400,0
-111.07,17.58,16,1644,151,1011,167,6.5116,144100,0
-111.07,17.58,16,1606,140,1117,168,6.0661,147000,0
-111.08,17.58,16,1149,544,1001,488,6.0074,116500,0
-111.07,17.59,15,1475,686,1568,651,4.6111,151400,0
-111.07,17.58,16,1891,118,1461,144,5.115,111700,0
-111.04,17.59,14,1717,101,1116,171,5.1418,141600,0
-111.05,17.59,15,6141,1171,1161,1174,1.7461,111500,0
-111.01,17.6,14,1077,181,1488,189,4.5711,114700,0
-111.01,17.59,18,1165,111,855,119,1.6911,111100,0
-111.01,17.59,16,4171,889,1510,817,4.6786,156000,0
-111.01,17.59,1,818,195,140,149,1.875,117500,0
-111.01,17.58,15,1051,760,1097,718,1.1617,178100,0
-111.01,17.58,17,4111,717,1619,711,5.7579,111800,0
-111.09,17.6,16,185,94,195,91,1.9706,147900,0
-111.08,17.6,10,1046,678,1056,618,1.9011,191700,0
-111.97,17.57,11,4141,781,1171,789,4.6146,147600,1
-111.96,17.58,15,1575,597,1777,559,5.7191,181500,1
-111.98,17.58,10,4116,1011,1079,975,1.6811,116900,1
-111.99,17.58,11,1878,478,1176,485,6.1071,181500,1
-111,17.58,6,4405,717,1071,688,5.8151,195600,1
-111.01,17.57,14,16199,1991,8117,1847,5.8111,181800,0
-111.04,17.58,14,14917,1708,8011,1606,5.6177,169800,0
-111.04,17.57,11,5719,1064,1416,1057,5.1879,111100,0
-111.07,17.57,8,8647,1407,5019,1179,6.5615,118100,0
-111.06,17.58,15,8111,1176,4576,1148,5.6758,151400,0
-111.05,17.57,7,10648,1818,6075,1797,6.1047,178100,0
-111.91,17.49,5,1150,111,648,145,1.5714,100000,1
-111.07,17.51,1,14014,1861,7105,1751,6.0814,171500,0
-111.01,17.56,11,4111,857,1461,819,4.1594,111400,0
-111.01,17.56,15,1716,111,914,116,5.5717,114500,0
-111.01,17.56,11,4981,964,1841,914,4.8961,110100,0
-111.01,17.56,14,8444,1491,4446,1491,4.6978,140100,0
-111.01,17.56,6,1018,778,1511,716,4.4159,158000,0
-111.01,17.55,16,1068,511,1414,495,1.1008,114100,0
-111.01,17.55,11,1115,174,909,167,4.5687,177100,0
-111.01,17.56,14,1561,485,1174,501,1.8179,116100,0
-111.99,17.56,18,5505,1005,1641,971,5,169700,1
-111.99,17.56,10,6461,1194,1188,1115,4.1191,111100,1
-111.96,17.55,4,1746,991,1606,818,4.1187,161500,1
-111.97,17.56,11,8918,1811,4518,1771,4.8051,154000,1
-111.97,17.54,11,1949,144,986,111,4.6149,196100,1
